Year,Country of residence,Country,Refugee,Refugees
2017,Sweden,Turkmenistan,13,13
2017,Sweden,Trinidad and Tobago,0,0
2017,Sweden,Tunisia,55,55
2017,Sweden,Turkey,270,270
2017,Sweden,United Rep. of Tanzania,40,40
2017,Sweden,Uganda,669,669
2017,Sweden,Ukraine,208,208
2017,Sweden,United States of America,20,20
2017,Sweden,Uzbekistan,616,616
2017,Sweden,Venezuela (Bolivarian Republic of),6,6
2017,Sweden,Viet Nam,68,68
2017,Sweden,Stateless,22072,22072
2017,Sweden,Various/Unknown,622,622
2017,Sweden,Yemen,1099,1099
2017,Sweden,South Africa,*,0
2017,Sweden,Zambia,11,11
2017,Sweden,Zimbabwe,24,24
2017,Swaziland,Angola,11,11
2017,Swaziland,Burundi,160,160
2017,Swaziland,Central African Rep.,0,0
2017,Swaziland,Cote d'Ivoire,*,0
2017,Swaziland,Cameroon,*,0
2017,Swaziland,Dem. Rep. of the Congo,355,355
2017,Swaziland,Congo,*,0
2017,Swaziland,Eritrea,*,0
2017,Swaziland,Ethiopia,*,0
2017,Swaziland,Guinea,*,0
2017,Swaziland,Kenya,*,0
2017,Swaziland,Liberia,*,0
2017,Swaziland,Sri Lanka,*,0
2017,Swaziland,Morocco,0,0
2017,Swaziland,Nigeria,*,0
2017,Swaziland,Rwanda,153,153
2017,Swaziland,Sudan,0,0
2017,Swaziland,Somalia,73,73
2017,Swaziland,United Rep. of Tanzania,*,0
2017,Swaziland,Uganda,6,6
2017,Swaziland,Zimbabwe,7,7
2017,Sint Maarten (Dutch part),Iran (Islamic Rep. of),5,5
2017,Sint Maarten (Dutch part),Zimbabwe,0,0
2017,Seychelles,Kyrgyzstan,0,0
2017,Syrian Arab Rep.,Afghanistan,1221,1221
2017,Syrian Arab Rep.,Burkina Faso,*,0
2017,Syrian Arab Rep.,Bangladesh,*,0
2017,Syrian Arab Rep.,Bahrain,*,0
2017,Syrian Arab Rep.,Cote d'Ivoire,*,0
2017,Syrian Arab Rep.,Dem. Rep. of the Congo,0,0
2017,Syrian Arab Rep.,Congo,*,0
2017,Syrian Arab Rep.,Comoros,0,0
2017,Syrian Arab Rep.,Algeria,5,5
2017,Syrian Arab Rep.,Egypt,35,35
2017,Syrian Arab Rep.,Eritrea,23,23
2017,Syrian Arab Rep.,Ethiopia,19,19
2017,Syrian Arab Rep.,Guinea,51,51
2017,Syrian Arab Rep.,India,0,0
2017,Syrian Arab Rep.,Iran (Islamic Rep. of),45,45
2017,Syrian Arab Rep.,Iraq,16325,16325
2017,Syrian Arab Rep.,Jordan,25,25
2017,Syrian Arab Rep.,Kuwait,5,5
2017,Syrian Arab Rep.,Lebanon,24,24
2017,Syrian Arab Rep.,Libya,14,14
2017,Syrian Arab Rep.,Sri Lanka,0,0
2017,Syrian Arab Rep.,Morocco,6,6
2017,Syrian Arab Rep.,Pakistan,173,173
2017,Syrian Arab Rep.,Palestinian,*,0
2017,Syrian Arab Rep.,Saudi Arabia,11,11
2017,Syrian Arab Rep.,Sudan,762,762
2017,Syrian Arab Rep.,Sierra Leone,19,19
2017,Syrian Arab Rep.,Somalia,404,404
2017,Syrian Arab Rep.,South Sudan,110,110
2017,Syrian Arab Rep.,Syrian Arab Rep.,0,0
2017,Syrian Arab Rep.,Chad,8,8
2017,Syrian Arab Rep.,Tunisia,*,0
2017,Syrian Arab Rep.,Turkey,7,7
2017,Syrian Arab Rep.,United Rep. of Tanzania,0,0
2017,Syrian Arab Rep.,Stateless,0,0
2017,Syrian Arab Rep.,Yemen,123,123
2017,Turks and Caicos Islands,Colombia,*,0
2017,Turks and Caicos Islands,Cuba,*,0
2017,Turks and Caicos Islands,Jamaica,*,0
2017,Chad,Afghanistan,*,0
2017,Chad,Burundi,*,0
2017,Chad,Benin,*,0
2017,Chad,Burkina Faso,*,0
2017,Chad,Central African Rep.,76653,76653
2017,Chad,Cote d'Ivoire,*,0
2017,Chad,Cameroon,11,11
2017,Chad,Dem. Rep. of the Congo,316,316
2017,Chad,Congo,9,9
2017,Chad,Algeria,*,0
2017,Chad,Egypt,*,0
2017,Chad,Eritrea,6,6
2017,Chad,Ethiopia,13,13
2017,Chad,Ghana,0,0
2017,Chad,Iran (Islamic Rep. of),*,0
2017,Chad,Liberia,*,0
2017,Chad,Libya,9,9
2017,Chad,Mali,*,0
2017,Chad,Niger,495,495
2017,Chad,Nigeria,9541,9541
2017,Chad,Rwanda,17,17
2017,Chad,Sudan,324327,324327
2017,Chad,Somalia,10,10
2017,Chad,South Sudan,8,8
2017,Chad,Syrian Arab Rep.,39,39
2017,Chad,Chad,0,0
2017,Chad,Togo,*,0
2017,Chad,Turkey,6,6
2017,Chad,Various/Unknown,0,0
2017,Chad,Yemen,0,0
2017,Togo,Burundi,*,0
2017,Togo,Benin,0,0
2017,Togo,Burkina Faso,0,0
2017,Togo,Central African Rep.,349,349
2017,Togo,Cote d'Ivoire,1991,1991
2017,Togo,Cameroon,0,0
2017,Togo,Dem. Rep. of the Congo,99,99
2017,Togo,Congo,27,27
2017,Togo,Ethiopia,0,0
2017,Togo,Gabon,*,0
2017,Togo,Ghana,9695,9695
2017,Togo,Iraq,5,5
2017,Togo,Lebanon,0,0
2017,Togo,Liberia,0,0
2017,Togo,Sri Lanka,0,0
2017,Togo,Mali,91,91
2017,Togo,Niger,0,0
2017,Togo,Nigeria,8,8
2017,Togo,Palestinian,0,0
2017,Togo,Rwanda,137,137
2017,Togo,Sudan,0,0
2017,Togo,Senegal,0,0
2017,Togo,Sierra Leone,0,0
2017,Togo,Somalia,*,0
2017,Togo,Syrian Arab Rep.,0,0
2017,Togo,Chad,18,18
2017,Togo,Togo,0,0
2017,Togo,Turkey,0,0
2017,Togo,Ukraine,0,0
2017,Thailand,Afghanistan,88,88
2017,Thailand,United Arab Emirates,0,0
2017,Thailand,Burundi,*,0
2017,Thailand,Bangladesh,0,0
2017,Thailand,Bahrain,*,0
2017,Thailand,China,179,179
2017,Thailand,Cote d'Ivoire,16,16
2017,Thailand,Cameroon,*,0
2017,Thailand,Dem. Rep. of the Congo,33,33
2017,Thailand,Congo,0,0
2017,Thailand,Egypt,16,16
2017,Thailand,Eritrea,8,8
2017,Thailand,Ethiopia,13,13
2017,Thailand,Guinea,*,0
2017,Thailand,Gambia,*,0
2017,Thailand,India,0,0
2017,Thailand,Iran (Islamic Rep. of),57,57
2017,Thailand,Iraq,305,305
2017,Thailand,Jordan,*,0
2017,Thailand,Cambodia,166,166
2017,Thailand,Kuwait,*,0
2017,Thailand,Lao People's Dem. Rep.,*,0
2017,Thailand,Lebanon,0,0
2017,Thailand,Liberia,*,0
2017,Thailand,Libya,0,0
2017,Thailand,Sri Lanka,156,156
2017,Thailand,Mali,*,0
2017,Thailand,Myanmar,99982,99982
2017,Thailand,Malaysia,0,0
2017,Thailand,Nigeria,*,0
2017,Thailand,Nepal,11,11
2017,Thailand,Pakistan,2075,2075
2017,Thailand,Palestinian,413,413
2017,Thailand,Russian Federation,*,0
2017,Thailand,Saudi Arabia,*,0
2017,Thailand,Sudan,14,14
2017,Thailand,Senegal,*,0
2017,Thailand,Singapore,0,0
2017,Thailand,Somalia,223,223
2017,Thailand,Syrian Arab Rep.,327,327
2017,Thailand,Togo,5,5
2017,Thailand,Turkey,0,0
2017,Thailand,United Rep. of Tanzania,*,0
2017,Thailand,Ukraine,*,0
2017,Thailand,Uzbekistan,*,0
2017,Thailand,Viet Nam,450,450
2017,Thailand,Stateless,0,0
2017,Thailand,Yemen,40,40
2017,Thailand,Zimbabwe,8,8
2017,Tajikistan,Afghanistan,2516,2516
2017,Tajikistan,Iran (Islamic Rep. of),*,0
2017,Tajikistan,Iraq,*,0
2017,Tajikistan,Ukraine,*,0
2017,Tajikistan,Uzbekistan,*,0
2017,Tajikistan,Stateless,0,0
2017,Turkmenistan,Afghanistan,14,14
2017,Turkmenistan,Azerbaijan,8,8
2017,Turkmenistan,Russian Federation,*,0
2017,Turkmenistan,Turkmenistan,0,0
2017,Turkmenistan,Stateless,0,0
2017,Timor-Leste,Indonesia,0,0
2017,Timor-Leste,Myanmar,0,0
2017,Trinidad and Tobago,Angola,0,0
2017,Trinidad and Tobago,Antigua and Barbuda,*,0
2017,Trinidad and Tobago,Bangladesh,10,10
2017,Trinidad and Tobago,Cote d'Ivoire,*,0
2017,Trinidad and Tobago,Dem. Rep. of the Congo,*,0
2017,Trinidad and Tobago,Colombia,14,14
2017,Trinidad and Tobago,Cuba,108,108
2017,Trinidad and Tobago,Dominican Rep.,0,0
2017,Trinidad and Tobago,Egypt,0,0
2017,Trinidad and Tobago,Ghana,*,0
2017,Trinidad and Tobago,Gambia,0,0
2017,Trinidad and Tobago,Grenada,0,0
2017,Trinidad and Tobago,Guyana,*,0
2017,Trinidad and Tobago,Haiti,*,0
2017,Trinidad and Tobago,Jamaica,19,19
2017,Trinidad and Tobago,Liberia,*,0
2017,Trinidad and Tobago,Sri Lanka,*,0
2017,Trinidad and Tobago,Mexico,6,6
2017,Trinidad and Tobago,Nigeria,*,0
2017,Trinidad and Tobago,Pakistan,10,10
2017,Trinidad and Tobago,Sudan,*,0
2017,Trinidad and Tobago,Syrian Arab Rep.,53,53
2017,Trinidad and Tobago,Trinidad and Tobago,0,0
2017,Trinidad and Tobago,Saint Vincent and the Grenadines,*,0
2017,Trinidad and Tobago,Venezuela (Bolivarian Republic of),47,47
2017,Tunisia,Burundi,*,0
2017,Tunisia,Central African Rep.,*,0
2017,Tunisia,Cote d'Ivoire,*,0
2017,Tunisia,Cameroon,*,0
2017,Tunisia,Dem. Rep. of the Congo,*,0
2017,Tunisia,Algeria,7,7
2017,Tunisia,Eritrea,*,0
2017,Tunisia,Ethiopia,*,0
2017,Tunisia,Iran (Islamic Rep. of),6,6
2017,Tunisia,Iraq,15,15
2017,Tunisia,Libya,0,0
2017,Tunisia,Mali,0,0
2017,Tunisia,Nigeria,0,0
2017,Tunisia,Oman,*,0
2017,Tunisia,Palestinian,29,29
2017,Tunisia,Rwanda,6,6
2017,Tunisia,Sudan,26,26
2017,Tunisia,Senegal,0,0
2017,Tunisia,Sierra Leone,*,0
2017,Tunisia,Somalia,9,9
2017,Tunisia,South Sudan,*,0
2017,Tunisia,Syrian Arab Rep.,603,603
2017,Tunisia,Turkey,0,0
2017,Tunisia,Yemen,0,0
2017,Turkey,Afghanistan,5603,5603
2017,Turkey,Angola,*,0
2017,Turkey,United Arab Emirates,6,6
2017,Turkey,Azerbaijan,*,0
2017,Turkey,Burundi,6,6
2017,Turkey,Benin,0,0
2017,Turkey,Burkina Faso,0,0
2017,Turkey,Bangladesh,*,0
2017,Turkey,Bahrain,0,0
2017,Turkey,Central African Rep.,0,0
2017,Turkey,Chile,0,0
2017,Turkey,China,13,13
2017,Turkey,Cote d'Ivoire,15,15
2017,Turkey,Cameroon,11,11
2017,Turkey,Dem. Rep. of the Congo,51,51
2017,Turkey,Congo,6,6
2017,Turkey,Cuba,*,0
2017,Turkey,Djibouti,0,0
2017,Turkey,Dominica,0,0
2017,Turkey,Dominican Rep.,0,0
2017,Turkey,Algeria,*,0
2017,Turkey,Egypt,51,51
2017,Turkey,Eritrea,75,75
2017,Turkey,Ethiopia,95,95
2017,Turkey,Gabon,0,0
2017,Turkey,Ghana,0,0
2017,Turkey,Guinea,12,12
2017,Turkey,Gambia,0,0
2017,Turkey,Guatemala,0,0
2017,Turkey,Indonesia,0,0
2017,Turkey,India,*,0
2017,Turkey,Iran (Islamic Rep. of),8308,8308
2017,Turkey,Iraq,37319,37319
2017,Turkey,Israel,0,0
2017,Turkey,Jordan,35,35
2017,Turkey,Kazakhstan,0,0
2017,Turkey,Kenya,*,0
2017,Turkey,Kyrgyzstan,190,190
2017,Turkey,Cambodia,0,0
2017,Turkey,Kuwait,0,0
2017,Turkey,Lebanon,13,13
2017,Turkey,Liberia,*,0
2017,Turkey,Libya,23,23
2017,Turkey,Sri Lanka,15,15
2017,Turkey,Morocco,31,31
2017,Turkey,Mali,*,0
2017,Turkey,Myanmar,*,0
2017,Turkey,Mongolia,0,0
2017,Turkey,Mauritania,8,8
2017,Turkey,Malaysia,0,0
2017,Turkey,Niger,0,0
2017,Turkey,Nigeria,11,11
2017,Turkey,Nepal,0,0
2017,Turkey,Pakistan,56,56
2017,Turkey,Philippines,*,0
2017,Turkey,Palestinian,1147,1147
2017,Turkey,Russian Federation,5,5
2017,Turkey,Rwanda,0,0
2017,Turkey,Saudi Arabia,*,0
2017,Turkey,Sudan,274,274
2017,Turkey,Senegal,*,0
2017,Turkey,Sierra Leone,5,5
2017,Turkey,Somalia,2219,2219
2017,Turkey,South Sudan,*,0
2017,Turkey,Syrian Arab Rep.,3424237,3424237
2017,Turkey,Chad,0,0
2017,Turkey,Togo,*,0
2017,Turkey,Tibetan,0,0
2017,Turkey,Tajikistan,8,8
2017,Turkey,Turkmenistan,6,6
2017,Turkey,Tunisia,14,14
2017,Turkey,United Rep. of Tanzania,0,0
2017,Turkey,Uganda,24,24
2017,Turkey,Ukraine,*,0
2017,Turkey,Uzbekistan,51,51
2017,Turkey,Stateless,206,206
2017,Turkey,Yemen,161,161
2017,Turkey,Zambia,0,0
2017,Turkey,Zimbabwe,0,0
2017,United Rep. of Tanzania,Burundi,251227,251227
2017,United Rep. of Tanzania,Dem. Rep. of the Congo,56906,56906
2017,United Rep. of Tanzania,Somalia,150,150
2017,United Rep. of Tanzania,United Rep. of Tanzania,0,0
2017,United Rep. of Tanzania,Various/Unknown,245,245
2017,Uganda,Angola,0,0
2017,Uganda,Burundi,38245,38245
2017,Uganda,Central African Rep.,21,21
2017,Uganda,Dem. Rep. of the Congo,226192,226192
2017,Uganda,Eritrea,4566,4566
2017,Uganda,Ethiopia,1944,1944
2017,Uganda,Guinea,0,0
2017,Uganda,Gambia,0,0
2017,Uganda,India,0,0
2017,Uganda,Ireland,0,0
2017,Uganda,Iran (Islamic Rep. of),*,0
2017,Uganda,Iraq,0,0
2017,Uganda,Kenya,193,193
2017,Uganda,Mali,0,0
2017,Uganda,Malawi,*,0
2017,Uganda,Nigeria,*,0
2017,Uganda,Pakistan,224,224
2017,Uganda,Palestinian,0,0
2017,Uganda,Rwanda,14282,14282
2017,Uganda,Sudan,2355,2355
2017,Uganda,Senegal,5,5
2017,Uganda,Somalia,25011,25011
2017,Uganda,South Sudan,1037412,1037412
2017,Uganda,Syrian Arab Rep.,7,7
2017,Uganda,Chad,5,5
2017,Uganda,Turkey,*,0
2017,Uganda,United Rep. of Tanzania,*,0
2017,Uganda,Uganda,0,0
2017,Uganda,Yemen,33,33
2017,Uganda,Zambia,*,0
2017,Ukraine,Afghanistan,1410,1410
2017,Ukraine,Angola,26,26
2017,Ukraine,Armenia,192,192
2017,Ukraine,Azerbaijan,149,149
2017,Ukraine,Burundi,6,6
2017,Ukraine,Burkina Faso,0,0
2017,Ukraine,Bangladesh,0,0
2017,Ukraine,Bulgaria,0,0
2017,Ukraine,Bosnia and Herzegovina,*,0
2017,Ukraine,Belarus,26,26
2017,Ukraine,China,0,0
2017,Ukraine,Cote d'Ivoire,*,0
2017,Ukraine,Cameroon,*,0
2017,Ukraine,Dem. Rep. of the Congo,68,68
2017,Ukraine,Congo,20,20
2017,Ukraine,Comoros,0,0
2017,Ukraine,Cuba,0,0
2017,Ukraine,Algeria,*,0
2017,Ukraine,Egypt,*,0
2017,Ukraine,Eritrea,16,16
2017,Ukraine,Western Sahara,0,0
2017,Ukraine,Ethiopia,20,20
2017,Ukraine,France,0,0
2017,Ukraine,Gabon,0,0
2017,Ukraine,Georgia,48,48
2017,Ukraine,Ghana,0,0
2017,Ukraine,Guinea,7,7
2017,Ukraine,Gambia,*,0
2017,Ukraine,Guinea-Bissau,*,0
2017,Ukraine,Greece,0,0
2017,Ukraine,Croatia,0,0
2017,Ukraine,India,*,0
2017,Ukraine,Iran (Islamic Rep. of),58,58
2017,Ukraine,Iraq,91,91
2017,Ukraine,Jordan,*,0
2017,Ukraine,Kazakhstan,11,11
2017,Ukraine,Kenya,0,0
2017,Ukraine,Kyrgyzstan,12,12
2017,Ukraine,Cambodia,0,0
2017,Ukraine,Lebanon,9,9
2017,Ukraine,Liberia,*,0
2017,Ukraine,Libya,0,0
2017,Ukraine,Sri Lanka,8,8
2017,Ukraine,Morocco,0,0
2017,Ukraine,Rep. of Moldova,0,0
2017,Ukraine,Madagascar,*,0
2017,Ukraine,Mali,*,0
2017,Ukraine,Myanmar,0,0
2017,Ukraine,Mongolia,0,0
2017,Ukraine,Mozambique,*,0
2017,Ukraine,Mauritania,0,0
2017,Ukraine,Niger,0,0
2017,Ukraine,Nigeria,5,5
2017,Ukraine,Nepal,*,0
2017,Ukraine,Pakistan,9,9
2017,Ukraine,Palestinian,37,37
2017,Ukraine,Russian Federation,150,150
2017,Ukraine,Rwanda,*,0
2017,Ukraine,Saudi Arabia,*,0
2017,Ukraine,Sudan,60,60
2017,Ukraine,Senegal,0,0
2017,Ukraine,Sierra Leone,5,5
2017,Ukraine,Somalia,132,132
2017,Ukraine,Serbia and Kosovo (S/RES/1244 (1999)),*,0
2017,Ukraine,South Sudan,*,0
2017,Ukraine,Syrian Arab Rep.,483,483
2017,Ukraine,Chad,7,7
2017,Ukraine,Togo,*,0
2017,Ukraine,Tajikistan,16,16
2017,Ukraine,Turkmenistan,5,5
2017,Ukraine,Tonga,*,0
2017,Ukraine,Tunisia,0,0
2017,Ukraine,Turkey,14,14
2017,Ukraine,Uganda,*,0
2017,Ukraine,Ukraine,0,0
2017,Ukraine,Uzbekistan,60,60
2017,Ukraine,Viet Nam,0,0
2017,Ukraine,Stateless,51,51
2017,Ukraine,Yemen,*,0
2017,Ukraine,Zimbabwe,*,0
2017,Uruguay,Angola,0,0
2017,Uruguay,Argentina,*,0
2017,Uruguay,Benin,*,0
2017,Uruguay,Belarus,*,0
2017,Uruguay,Bolivia (Plurinational State of),*,0
2017,Uruguay,Brazil,0,0
2017,Uruguay,Chile,*,0
2017,Uruguay,Cote d'Ivoire,*,0
2017,Uruguay,Cameroon,8,8
2017,Uruguay,Congo,*,0
2017,Uruguay,Colombia,141,141
2017,Uruguay,Cuba,12,12
2017,Uruguay,Germany,0,0
2017,Uruguay,Dominican Rep.,0,0
2017,Uruguay,Ecuador,7,7
2017,Uruguay,Egypt,0,0
2017,Uruguay,Western Sahara,0,0
2017,Uruguay,Spain,0,0
2017,Uruguay,France,0,0
2017,Uruguay,Georgia,*,0
2017,Uruguay,Ghana,*,0
2017,Uruguay,Gambia,0,0
2017,Uruguay,Honduras,*,0
2017,Uruguay,Haiti,0,0
2017,Uruguay,Iran (Islamic Rep. of),*,0
2017,Uruguay,Iraq,*,0
2017,Uruguay,Jamaica,0,0
2017,Uruguay,Kazakhstan,0,0
2017,Uruguay,Lebanon,0,0
2017,Uruguay,Liberia,*,0
2017,Uruguay,Libya,*,0
2017,Uruguay,Lithuania,*,0
2017,Uruguay,Latvia,5,5
2017,Uruguay,Morocco,0,0
2017,Uruguay,Mexico,5,5
2017,Uruguay,Nigeria,13,13
2017,Uruguay,Peru,6,6
2017,Uruguay,Paraguay,*,0
2017,Uruguay,Palestinian,*,0
2017,Uruguay,Russian Federation,12,12
2017,Uruguay,Sudan,*,0
2017,Uruguay,Senegal,0,0
2017,Uruguay,Sierra Leone,*,0
2017,Uruguay,El Salvador,18,18
2017,Uruguay,Somalia,*,0
2017,Uruguay,Syrian Arab Rep.,61,61
2017,Uruguay,Tunisia,*,0
2017,Uruguay,Turkey,*,0
2017,Uruguay,United Rep. of Tanzania,0,0
2017,Uruguay,Ukraine,11,11
2017,Uruguay,Venezuela (Bolivarian Republic of),5,5
2017,Uruguay,Zimbabwe,*,0
2017,United States of America,Afghanistan,1564,1564
2017,United States of America,Angola,157,157
2017,United States of America,Albania,1527,1527
2017,United States of America,Andorra,*,0
2017,United States of America,United Arab Emirates,39,39
2017,United States of America,Argentina,55,55
2017,United States of America,Armenia,1663,1663
2017,United States of America,Antigua and Barbuda,*,0
2017,United States of America,Australia,*,0
2017,United States of America,Austria,*,0
2017,United States of America,Azerbaijan,298,298
2017,United States of America,Burundi,747,747
2017,United States of America,Belgium,32,32
2017,United States of America,Benin,97,97
2017,United States of America,Burkina Faso,1163,1163
2017,United States of America,Bangladesh,1248,1248
2017,United States of America,Bulgaria,352,352
2017,United States of America,Bahrain,45,45
2017,United States of America,Bahamas,179,179
2017,United States of America,Bosnia and Herzegovina,101,101
2017,United States of America,Belarus,1537,1537
2017,United States of America,Belize,43,43
2017,United States of America,Bolivia (Plurinational State of),113,113
2017,United States of America,Brazil,593,593
2017,United States of America,Barbados,*,0
2017,United States of America,Brunei Darussalam,0,0
2017,United States of America,Bhutan,43,43
2017,United States of America,Botswana,*,0
2017,United States of America,Central African Rep.,210,210
2017,United States of America,Canada,42,42
2017,United States of America,Switzerland,*,0
2017,United States of America,Chile,27,27
2017,United States of America,China,74476,74476
2017,United States of America,Cote d'Ivoire,1263,1263
2017,United States of America,Cameroon,3992,3992
2017,United States of America,Dem. Rep. of the Congo,939,939
2017,United States of America,Congo,1331,1331
2017,United States of America,Colombia,4264,4264
2017,United States of America,Comoros,*,0
2017,United States of America,Cabo Verde,0,0
2017,United States of America,Costa Rica,170,170
2017,United States of America,Cuba,431,431
2017,United States of America,Curaçao,35,35
2017,United States of America,Cayman Islands,6,6
2017,United States of America,Cyprus,*,0
2017,United States of America,Czech Rep.,18,18
2017,United States of America,Germany,40,40
2017,United States of America,Djibouti,282,282
2017,United States of America,Dominica,10,10
2017,United States of America,Denmark,0,0
2017,United States of America,Dominican Rep.,179,179
2017,United States of America,Algeria,131,131
2017,United States of America,Ecuador,948,948
2017,United States of America,Egypt,11926,11926
2017,United States of America,Eritrea,5145,5145
2017,United States of America,Spain,11,11
2017,United States of America,Estonia,266,266
2017,United States of America,Ethiopia,9987,9987
2017,United States of America,Finland,*,0
2017,United States of America,Fiji,231,231
2017,United States of America,France,24,24
2017,United States of America,Gabon,40,40
2017,United States of America,United Kingdom,39,39
2017,United States of America,Georgia,382,382
2017,United States of America,Ghana,399,399
2017,United States of America,Gibraltar,*,0
2017,United States of America,Guinea,2305,2305
2017,United States of America,Guadeloupe,0,0
2017,United States of America,Gambia,1503,1503
2017,United States of America,Guinea-Bissau,24,24
2017,United States of America,Equatorial Guinea,9,9
2017,United States of America,Greece,15,15
2017,United States of America,Grenada,24,24
2017,United States of America,Guatemala,14971,14971
2017,United States of America,French Guiana,0,0
2017,United States of America,Guyana,75,75
2017,United States of America,"China, Hong Kong SAR",*,0
2017,United States of America,Honduras,10107,10107
2017,United States of America,Croatia,34,34
2017,United States of America,Haiti,17055,17055
2017,United States of America,Hungary,18,18
2017,United States of America,Indonesia,1834,1834
2017,United States of America,India,4836,4836
2017,United States of America,Ireland,*,0
2017,United States of America,Iran (Islamic Rep. of),5536,5536
2017,United States of America,Iraq,6130,6130
2017,United States of America,Israel,138,138
2017,United States of America,Italy,20,20
2017,United States of America,Jamaica,697,697
2017,United States of America,Jordan,428,428
2017,United States of America,Japan,6,6
2017,United States of America,Kazakhstan,707,707
2017,United States of America,Kenya,2087,2087
2017,United States of America,Kyrgyzstan,1270,1270
2017,United States of America,Cambodia,139,139
2017,United States of America,Saint Kitts and Nevis,*,0
2017,United States of America,Rep. of Korea,29,29
2017,United States of America,Kuwait,130,130
2017,United States of America,Lao People's Dem. Rep.,108,108
2017,United States of America,Lebanon,378,378
2017,United States of America,Liberia,1179,1179
2017,United States of America,Libya,280,280
2017,United States of America,Saint Lucia,9,9
2017,United States of America,Sri Lanka,1270,1270
2017,United States of America,Lesotho,6,6
2017,United States of America,Lithuania,20,20
2017,United States of America,Latvia,19,19
2017,United States of America,"China, Macao SAR",*,0
2017,United States of America,Morocco,114,114
2017,United States of America,Monaco,*,0
2017,United States of America,Rep. of Moldova,1400,1400
2017,United States of America,Madagascar,17,17
2017,United States of America,Maldives,6,6
2017,United States of America,Mexico,7709,7709
2017,United States of America,Marshall Islands,7,7
2017,United States of America,The former Yugoslav Republic of Macedonia,108,108
2017,United States of America,Mali,1191,1191
2017,United States of America,Myanmar,1623,1623
2017,United States of America,Montenegro,109,109
2017,United States of America,Mongolia,766,766
2017,United States of America,Mozambique,*,0
2017,United States of America,Mauritania,944,944
2017,United States of America,Mauritius,31,31
2017,United States of America,Malawi,33,33
2017,United States of America,Malaysia,93,93
2017,United States of America,Namibia,45,45
2017,United States of America,Niger,138,138
2017,United States of America,Nigeria,1154,1154
2017,United States of America,Nicaragua,563,563
2017,United States of America,Niue,19,19
2017,United States of America,Netherlands,13,13
2017,United States of America,Norway,*,0
2017,United States of America,Nepal,6907,6907
2017,United States of America,New Zealand,*,0
2017,United States of America,Oman,*,0
2017,United States of America,Pakistan,3308,3308
2017,United States of America,Panama,15,15
2017,United States of America,Peru,528,528
2017,United States of America,Philippines,145,145
2017,United States of America,Papua New Guinea,*,0
2017,United States of America,Poland,23,23
2017,United States of America,Dem. People's Rep. of Korea,12,12
2017,United States of America,Portugal,*,0
2017,United States of America,Paraguay,19,19
2017,United States of America,Palestinian,*,0
2017,United States of America,Qatar,13,13
2017,United States of America,Romania,371,371
2017,United States of America,Russian Federation,5463,5463
2017,United States of America,Rwanda,1079,1079
2017,United States of America,Saudi Arabia,391,391
2017,United States of America,Sudan,1382,1382
2017,United States of America,Senegal,388,388
2017,United States of America,Singapore,15,15
2017,United States of America,Sierra Leone,523,523
2017,United States of America,El Salvador,18763,18763
2017,United States of America,Somalia,2297,2297
2017,United States of America,Serbia and Kosovo (S/RES/1244 (1999)),1039,1039
2017,United States of America,South Sudan,7,7
2017,United States of America,Suriname,9,9
2017,United States of America,Slovakia,10,10
2017,United States of America,Slovenia,*,0
2017,United States of America,Sweden,8,8
2017,United States of America,Swaziland,*,0
2017,United States of America,Seychelles,*,0
2017,United States of America,Syrian Arab Rep.,7282,7282
2017,United States of America,Turks and Caicos Islands,14,14
2017,United States of America,Chad,335,335
2017,United States of America,Togo,604,604
2017,United States of America,Thailand,29,29
2017,United States of America,Tajikistan,283,283
2017,United States of America,Turkmenistan,159,159
2017,United States of America,Tonga,0,0
2017,United States of America,Trinidad and Tobago,55,55
2017,United States of America,Tunisia,54,54
2017,United States of America,Turkey,428,428
2017,United States of America,United Rep. of Tanzania,133,133
2017,United States of America,Uganda,1301,1301
2017,United States of America,Ukraine,1812,1812
2017,United States of America,Uruguay,*,0
