Origin,Year,Type,Value,ocode
United Kingdom,2003,Asylum-seekers,67,GBR
United Kingdom,2003,Refugees,149,GBR
United Kingdom,2004,Asylum-seekers,47,GBR
United Kingdom,2004,Refugees,144,GBR
United Kingdom,2005,Asylum-seekers,63,GBR
United Kingdom,2005,Refugees,135,GBR
United Kingdom,2006,Asylum-seekers,49,GBR
United Kingdom,2006,Refugees,174,GBR
United Kingdom,2007,Asylum-seekers,38,GBR
United Kingdom,2007,Refugees,201,GBR
United Kingdom,2008,Asylum-seekers,28,GBR
United Kingdom,2008,Refugees,185,GBR
United Kingdom,2009,Asylum-seekers,48,GBR
United Kingdom,2009,Refugees,156,GBR
United Kingdom,2010,Asylum-seekers,46,GBR
United Kingdom,2010,Refugees,153,GBR
United Kingdom,2011,Asylum-seekers,49,GBR
United Kingdom,2011,Refugees,150,GBR
United Kingdom,2012,Asylum-seekers,48,GBR
United Kingdom,2012,Refugees,153,GBR
United Kingdom,2013,Asylum-seekers,70,GBR
United Kingdom,2013,Refugees,142,GBR
United Kingdom,2014,Asylum-seekers,86,GBR
United Kingdom,2014,Refugees,141,GBR
United Kingdom,2015,Asylum-seekers,117,GBR
United Kingdom,2015,Refugees,131,GBR
United Kingdom,2016,Asylum-seekers,109,GBR
United Kingdom,2016,Refugees,81,GBR
United Kingdom,2017,Asylum-seekers,147,GBR
United Kingdom,2017,Refugees,85,GBR
United Rep. of Tanzania,1974,Refugees,320,TZA
United Rep. of Tanzania,1976,Refugees,90,TZA
United Rep. of Tanzania,1977,Refugees,300,TZA
United Rep. of Tanzania,1978,Refugees,300,TZA
United Rep. of Tanzania,1979,Refugees,600,TZA
United Rep. of Tanzania,1980,Refugees,301,TZA
United Rep. of Tanzania,1981,Refugees,3001,TZA
United Rep. of Tanzania,1982,Refugees,501,TZA
United Rep. of Tanzania,1983,Refugees,501,TZA
United Rep. of Tanzania,1984,Refugees,501,TZA
United Rep. of Tanzania,1985,Refugees,1,TZA
United Rep. of Tanzania,1987,Refugees,2000,TZA
United Rep. of Tanzania,1988,Refugees,5,TZA
United Rep. of Tanzania,1989,Refugees,9,TZA
United Rep. of Tanzania,1990,Refugees,8,TZA
United Rep. of Tanzania,1991,Refugees,11,TZA
United Rep. of Tanzania,1992,Refugees,20,TZA
United Rep. of Tanzania,1993,Refugees,32,TZA
United Rep. of Tanzania,1994,Refugees,62,TZA
United Rep. of Tanzania,1995,Refugees,68,TZA
United Rep. of Tanzania,1996,Refugees,65,TZA
United Rep. of Tanzania,1997,Refugees,66,TZA
United Rep. of Tanzania,1998,Refugees,102,TZA
United Rep. of Tanzania,1999,Refugees,118,TZA
United Rep. of Tanzania,2000,Asylum-seekers,808,TZA
United Rep. of Tanzania,2000,Refugees,313,TZA
United Rep. of Tanzania,2001,Asylum-seekers,821,TZA
United Rep. of Tanzania,2001,Refugees,378,TZA
United Rep. of Tanzania,2002,Asylum-seekers,2500,TZA
United Rep. of Tanzania,2002,Refugees,580,TZA
United Rep. of Tanzania,2003,Asylum-seekers,3572,TZA
United Rep. of Tanzania,2003,Refugees,711,TZA
United Rep. of Tanzania,2004,Asylum-seekers,4348,TZA
United Rep. of Tanzania,2004,Refugees,985,TZA
United Rep. of Tanzania,2005,Asylum-seekers,5250,TZA
United Rep. of Tanzania,2005,Refugees,1549,TZA
United Rep. of Tanzania,2006,Asylum-seekers,225,TZA
United Rep. of Tanzania,2006,Refugees,1668,TZA
United Rep. of Tanzania,2007,Asylum-seekers,2921,TZA
United Rep. of Tanzania,2007,Refugees,1255,TZA
United Rep. of Tanzania,2008,Asylum-seekers,2901,TZA
United Rep. of Tanzania,2008,Refugees,1270,TZA
United Rep. of Tanzania,2009,Asylum-seekers,203,TZA
United Rep. of Tanzania,2009,Refugees,1204,TZA
United Rep. of Tanzania,2010,Asylum-seekers,212,TZA
United Rep. of Tanzania,2010,Refugees,1144,TZA
United Rep. of Tanzania,2011,Asylum-seekers,559,TZA
United Rep. of Tanzania,2011,Refugees,1163,TZA
United Rep. of Tanzania,2012,Asylum-seekers,812,TZA
United Rep. of Tanzania,2012,Refugees,1122,TZA
United Rep. of Tanzania,2013,Asylum-seekers,1027,TZA
United Rep. of Tanzania,2013,Refugees,1040,TZA
United Rep. of Tanzania,2014,Asylum-seekers,1085,TZA
United Rep. of Tanzania,2014,Refugees,858,TZA
United Rep. of Tanzania,2015,Asylum-seekers,1592,TZA
United Rep. of Tanzania,2015,Refugees,820,TZA
United Rep. of Tanzania,2016,Asylum-seekers,1233,TZA
United Rep. of Tanzania,2016,Refugees,594,TZA
United Rep. of Tanzania,2017,Asylum-seekers,1430,TZA
United Rep. of Tanzania,2017,Refugees,630,TZA
United States of America,1990,Refugees,1,USA
United States of America,1991,Refugees,8,USA
United States of America,1992,Refugees,10,USA
United States of America,1993,Refugees,12,USA
United States of America,1994,Refugees,366,USA
United States of America,1995,Refugees,245,USA
United States of America,1996,Refugees,143,USA
United States of America,1997,Refugees,75,USA
United States of America,1998,Refugees,51,USA
United States of America,1999,Refugees,41,USA
United States of America,2000,Asylum-seekers,92,USA
United States of America,2000,Refugees,176,USA
United States of America,2001,Asylum-seekers,111,USA
United States of America,2001,Refugees,219,USA
United States of America,2002,Asylum-seekers,235,USA
United States of America,2002,Refugees,383,USA
United States of America,2003,Asylum-seekers,352,USA
United States of America,2003,Refugees,395,USA
United States of America,2004,Asylum-seekers,273,USA
United States of America,2004,Refugees,451,USA
United States of America,2005,Asylum-seekers,263,USA
United States of America,2005,Refugees,683,USA
United States of America,2006,Asylum-seekers,398,USA
United States of America,2006,Refugees,1356,USA
United States of America,2007,Asylum-seekers,1116,USA
United States of America,2007,Refugees,2174,USA
United States of America,2008,Asylum-seekers,1755,USA
United States of America,2008,Refugees,2137,USA
United States of America,2009,Asylum-seekers,1456,USA
United States of America,2009,Refugees,2368,USA
United States of America,2010,Asylum-seekers,881,USA
United States of America,2010,Refugees,3026,USA
United States of America,2011,Asylum-seekers,605,USA
United States of America,2011,Refugees,3778,USA
United States of America,2012,Asylum-seekers,435,USA
United States of America,2012,Refugees,4456,USA
United States of America,2013,Asylum-seekers,298,USA
United States of America,2013,Refugees,4760,USA
United States of America,2014,Asylum-seekers,190,USA
United States of America,2014,Refugees,4987,USA
United States of America,2015,Asylum-seekers,262,USA
United States of America,2015,Refugees,4832,USA
United States of America,2016,Asylum-seekers,288,USA
United States of America,2016,Refugees,310,USA
United States of America,2017,Asylum-seekers,2166,USA
United States of America,2017,Refugees,285,USA
Uruguay,1974,Refugees,3000,URY
Uruguay,1975,Refugees,570,URY
Uruguay,1976,Refugees,1160,URY
Uruguay,1980,Refugees,24,URY
Uruguay,1981,Refugees,24,URY
Uruguay,1982,Refugees,525,URY
Uruguay,1983,Refugees,25,URY
Uruguay,1984,Refugees,165,URY
Uruguay,1985,Refugees,537,URY
Uruguay,1986,Refugees,47,URY
Uruguay,1987,Refugees,39,URY
Uruguay,1988,Refugees,32,URY
Uruguay,1989,Refugees,202,URY
Uruguay,1990,Refugees,842,URY
Uruguay,1991,Refugees,601,URY
Uruguay,1992,Refugees,429,URY
Uruguay,1993,Refugees,162,URY
Uruguay,1994,Refugees,362,URY
Uruguay,1995,Refugees,262,URY
Uruguay,1996,Refugees,201,URY
Uruguay,1997,Refugees,89,URY
Uruguay,1998,Refugees,74,URY
Uruguay,1999,Refugees,39,URY
Uruguay,2000,Asylum-seekers,159,URY
Uruguay,2000,Refugees,51,URY
Uruguay,2001,Asylum-seekers,309,URY
Uruguay,2001,Refugees,46,URY
Uruguay,2002,Asylum-seekers,509,URY
Uruguay,2002,Refugees,61,URY
Uruguay,2003,Asylum-seekers,543,URY
Uruguay,2003,Refugees,57,URY
Uruguay,2004,Asylum-seekers,130,URY
Uruguay,2004,Refugees,81,URY
Uruguay,2005,Asylum-seekers,62,URY
Uruguay,2005,Refugees,111,URY
Uruguay,2006,Asylum-seekers,55,URY
Uruguay,2006,Refugees,164,URY
Uruguay,2007,Asylum-seekers,32,URY
Uruguay,2007,Refugees,197,URY
Uruguay,2008,Asylum-seekers,51,URY
Uruguay,2008,Refugees,199,URY
Uruguay,2009,Asylum-seekers,62,URY
Uruguay,2009,Refugees,188,URY
Uruguay,2010,Asylum-seekers,51,URY
Uruguay,2010,Refugees,186,URY
Uruguay,2011,Asylum-seekers,47,URY
Uruguay,2011,Refugees,184,URY
Uruguay,2012,Asylum-seekers,36,URY
Uruguay,2012,Refugees,171,URY
Uruguay,2013,Asylum-seekers,24,URY
Uruguay,2013,Refugees,147,URY
Uruguay,2014,Asylum-seekers,46,URY
Uruguay,2014,Refugees,124,URY
Uruguay,2015,Asylum-seekers,62,URY
Uruguay,2015,Refugees,91,URY
Uruguay,2016,Asylum-seekers,108,URY
Uruguay,2016,Refugees,27,URY
Uruguay,2017,Asylum-seekers,164,URY
Uruguay,2017,Refugees,7,URY
Uzbekistan,1993,Refugees,2,UZB
Uzbekistan,1994,Refugees,29060,UZB
Uzbekistan,1995,Refugees,143,UZB
Uzbekistan,1996,Refugees,69747,UZB
Uzbekistan,1997,Refugees,69069,UZB
Uzbekistan,1998,Refugees,51729,UZB
Uzbekistan,1999,Refugees,45533,UZB
Uzbekistan,2000,Asylum-seekers,376,UZB
Uzbekistan,2000,Refugees,3628,UZB
Uzbekistan,2001,Asylum-seekers,659,UZB
Uzbekistan,2001,Refugees,3458,UZB
Uzbekistan,2002,Asylum-seekers,1532,UZB
Uzbekistan,2002,Refugees,6881,UZB
Uzbekistan,2003,Asylum-seekers,1527,UZB
Uzbekistan,2003,Refugees,7391,UZB
Uzbekistan,2004,Asylum-seekers,1339,UZB
Uzbekistan,2004,Refugees,7290,UZB
Uzbekistan,2005,Asylum-seekers,1475,UZB
Uzbekistan,2005,Refugees,8323,UZB
Uzbekistan,2006,Asylum-seekers,2155,UZB
Uzbekistan,2006,Refugees,9101,UZB
Uzbekistan,2007,Asylum-seekers,1833,UZB
Uzbekistan,2007,Refugees,5663,UZB
Uzbekistan,2008,Asylum-seekers,1840,UZB
Uzbekistan,2008,Refugees,6308,UZB
Uzbekistan,2009,Asylum-seekers,1581,UZB
Uzbekistan,2009,Refugees,6669,UZB
Uzbekistan,2010,Asylum-seekers,1617,UZB
Uzbekistan,2010,Refugees,8840,UZB
Uzbekistan,2011,Asylum-seekers,1516,UZB
Uzbekistan,2011,Refugees,12664,UZB
Uzbekistan,2012,Asylum-seekers,1440,UZB
Uzbekistan,2012,Refugees,11593,UZB
Uzbekistan,2013,Asylum-seekers,1784,UZB
Uzbekistan,2013,Refugees,4952,UZB
Uzbekistan,2014,Asylum-seekers,2077,UZB
Uzbekistan,2014,Refugees,4795,UZB
Uzbekistan,2015,Asylum-seekers,2680,UZB
Uzbekistan,2015,Refugees,4206,UZB
Uzbekistan,2016,Asylum-seekers,3013,UZB
Uzbekistan,2016,Refugees,3836,UZB
Uzbekistan,2017,Asylum-seekers,3506,UZB
Uzbekistan,2017,Refugees,3380,UZB
Vanuatu,2000,Asylum-seekers,2,VUT
Vanuatu,2001,Asylum-seekers,1,VUT
Vanuatu,2008,Asylum-seekers,0,VUT
Vanuatu,2009,Asylum-seekers,2,VUT
Vanuatu,2010,Asylum-seekers,2,VUT
Vanuatu,2010,Refugees,1,VUT
Vanuatu,2011,Asylum-seekers,2,VUT
Vanuatu,2011,Refugees,1,VUT
Vanuatu,2012,Asylum-seekers,0,VUT
Vanuatu,2012,Refugees,1,VUT
Vanuatu,2013,Asylum-seekers,0,VUT
Vanuatu,2013,Refugees,1,VUT
Vanuatu,2014,Asylum-seekers,0,VUT
Vanuatu,2014,Refugees,1,VUT
Vanuatu,2015,Asylum-seekers,1,VUT
Vanuatu,2015,Refugees,1,VUT
Vanuatu,2016,Asylum-seekers,0,VUT
Vanuatu,2016,Refugees,2,VUT
Vanuatu,2017,Asylum-seekers,15,VUT
Vanuatu,2017,Refugees,0,VUT
Various/Unknown,1951,Refugees,1957211,UNK
Various/Unknown,1952,Refugees,1787928,UNK
Various/Unknown,1953,Refugees,1679304,UNK
Various/Unknown,1954,Refugees,1581628,UNK
Various/Unknown,1955,Refugees,1547066,UNK
Various/Unknown,1956,Refugees,1600875,UNK
Various/Unknown,1957,Refugees,1582814,UNK
Various/Unknown,1958,Refugees,1545310,UNK
Various/Unknown,1959,Refugees,1520185,UNK
Various/Unknown,1960,Refugees,1354664,UNK
Various/Unknown,1961,Refugees,1339867,UNK
Various/Unknown,1962,Refugees,1301322,UNK
Various/Unknown,1963,Refugees,1203603,UNK
Various/Unknown,1964,Refugees,1203229,UNK
Various/Unknown,1965,Refugees,1267335,UNK
Various/Unknown,1966,Refugees,1198553,UNK
Various/Unknown,1967,Refugees,1161121,UNK
Various/Unknown,1968,Refugees,1161836,UNK
Various/Unknown,1969,Refugees,1296917,UNK
Various/Unknown,1970,Refugees,1269370,UNK
Various/Unknown,1971,Refugees,1217180,UNK
Various/Unknown,1972,Refugees,1218660,UNK
Various/Unknown,1973,Refugees,1225145,UNK
Various/Unknown,1974,Refugees,1199943,UNK
Various/Unknown,1975,Refugees,1171474,UNK
Various/Unknown,1976,Refugees,1869311,UNK
Various/Unknown,1977,Refugees,2060364,UNK
Various/Unknown,1978,Refugees,1704164,UNK
Various/Unknown,1979,Refugees,1730902,UNK
Various/Unknown,1980,Refugees,1424300,UNK
Various/Unknown,1981,Refugees,1647256,UNK
Various/Unknown,1982,Refugees,1691178,UNK
Various/Unknown,1983,Refugees,1826012,UNK
Various/Unknown,1984,Refugees,1567876,UNK
Various/Unknown,1985,Refugees,1720631,UNK
Various/Unknown,1986,Refugees,1749951,UNK
Various/Unknown,1987,Refugees,1767918,UNK
Various/Unknown,1988,Refugees,2240629,UNK
Various/Unknown,1989,Refugees,2428625,UNK
Various/Unknown,1990,Refugees,2562932,UNK
Various/Unknown,1991,Refugees,2241616,UNK
Various/Unknown,1992,Refugees,3114574,UNK
Various/Unknown,1993,Refugees,2239034,UNK
Various/Unknown,1994,Refugees,1803198,UNK
Various/Unknown,1995,Refugees,2166469,UNK
Various/Unknown,1996,Refugees,1412810,UNK
Various/Unknown,1997,Refugees,1065784,UNK
Various/Unknown,1998,Refugees,1070617,UNK
Various/Unknown,1999,Refugees,1236830,UNK
Various/Unknown,2000,Asylum-seekers,191990,UNK
Various/Unknown,2000,Refugees,1119372,UNK
Various/Unknown,2001,Asylum-seekers,137012,UNK
Various/Unknown,2001,Refugees,1099539,UNK
Various/Unknown,2002,Asylum-seekers,268363,UNK
Various/Unknown,2002,Refugees,289766,UNK
Various/Unknown,2003,Asylum-seekers,229302,UNK
Various/Unknown,2003,Refugees,320108,UNK
Various/Unknown,2004,Asylum-seekers,225549,UNK
Various/Unknown,2004,Refugees,351199,UNK
Various/Unknown,2005,Asylum-seekers,125978,UNK
Various/Unknown,2005,Refugees,187215,UNK
Various/Unknown,2006,Asylum-seekers,209492,UNK
Various/Unknown,2006,Refugees,246951,UNK
Various/Unknown,2007,Asylum-seekers,181393,UNK
Various/Unknown,2007,Refugees,194062,UNK
Various/Unknown,2008,Asylum-seekers,251076,UNK
Various/Unknown,2008,Refugees,190692,UNK
Various/Unknown,2009,Asylum-seekers,447282,UNK
Various/Unknown,2009,Refugees,186684,UNK
Various/Unknown,2010,Asylum-seekers,271564,UNK
Various/Unknown,2010,Refugees,167117,UNK
Various/Unknown,2011,Asylum-seekers,283849,UNK
Various/Unknown,2011,Refugees,145048,UNK
Various/Unknown,2012,Asylum-seekers,226460,UNK
Various/Unknown,2012,Refugees,132807,UNK
Various/Unknown,2013,Asylum-seekers,158926,UNK
Various/Unknown,2013,Refugees,107207,UNK
Various/Unknown,2014,Asylum-seekers,433206,UNK
Various/Unknown,2014,Refugees,101141,UNK
Various/Unknown,2015,Asylum-seekers,1047326,UNK
Various/Unknown,2015,Refugees,120132,UNK
Various/Unknown,2016,Asylum-seekers,228434,UNK
Various/Unknown,2016,Refugees,138786,UNK
Various/Unknown,2017,Asylum-seekers,34558,UNK
Various/Unknown,2017,Refugees,202185,UNK
Venezuela (Bolivarian Republic of),1991,Refugees,1,VEN
Venezuela (Bolivarian Republic of),1992,Refugees,4,VEN
Venezuela (Bolivarian Republic of),1993,Refugees,135,VEN
Venezuela (Bolivarian Republic of),1994,Refugees,371,VEN
Venezuela (Bolivarian Republic of),1995,Refugees,476,VEN
Venezuela (Bolivarian Republic of),1996,Refugees,557,VEN
Venezuela (Bolivarian Republic of),1997,Refugees,608,VEN
Venezuela (Bolivarian Republic of),1998,Refugees,570,VEN
Venezuela (Bolivarian Republic of),1999,Refugees,556,VEN
Venezuela (Bolivarian Republic of),2000,Asylum-seekers,172,VEN
Venezuela (Bolivarian Republic of),2000,Refugees,471,VEN
Venezuela (Bolivarian Republic of),2001,Asylum-seekers,335,VEN
Venezuela (Bolivarian Republic of),2001,Refugees,466,VEN
Venezuela (Bolivarian Republic of),2002,Asylum-seekers,783,VEN
Venezuela (Bolivarian Republic of),2002,Refugees,526,VEN
Venezuela (Bolivarian Republic of),2003,Asylum-seekers,2019,VEN
Venezuela (Bolivarian Republic of),2003,Refugees,598,VEN
Venezuela (Bolivarian Republic of),2004,Asylum-seekers,2696,VEN
Venezuela (Bolivarian Republic of),2004,Refugees,1256,VEN
Venezuela (Bolivarian Republic of),2005,Asylum-seekers,2832,VEN
Venezuela (Bolivarian Republic of),2005,Refugees,2590,VEN
Venezuela (Bolivarian Republic of),2006,Asylum-seekers,2375,VEN
Venezuela (Bolivarian Republic of),2006,Refugees,3828,VEN
Venezuela (Bolivarian Republic of),2007,Asylum-seekers,1759,VEN
Venezuela (Bolivarian Republic of),2007,Refugees,5094,VEN
Venezuela (Bolivarian Republic of),2008,Asylum-seekers,1526,VEN
Venezuela (Bolivarian Republic of),2008,Refugees,5807,VEN
Venezuela (Bolivarian Republic of),2009,Asylum-seekers,1580,VEN
Venezuela (Bolivarian Republic of),2009,Refugees,6221,VEN
Venezuela (Bolivarian Republic of),2010,Asylum-seekers,628,VEN
Venezuela (Bolivarian Republic of),2010,Refugees,6701,VEN
Venezuela (Bolivarian Republic of),2011,Asylum-seekers,573,VEN
Venezuela (Bolivarian Republic of),2011,Refugees,7577,VEN
Venezuela (Bolivarian Republic of),2012,Asylum-seekers,499,VEN
Venezuela (Bolivarian Republic of),2012,Refugees,8208,VEN
Venezuela (Bolivarian Republic of),2013,Asylum-seekers,1157,VEN
Venezuela (Bolivarian Republic of),2013,Refugees,8395,VEN
Venezuela (Bolivarian Republic of),2014,Asylum-seekers,4820,VEN
Venezuela (Bolivarian Republic of),2014,Refugees,8009,VEN
Venezuela (Bolivarian Republic of),2015,Asylum-seekers,15092,VEN
Venezuela (Bolivarian Republic of),2015,Refugees,7454,VEN
Venezuela (Bolivarian Republic of),2016,Asylum-seekers,45088,VEN
Venezuela (Bolivarian Republic of),2016,Refugees,7537,VEN
Venezuela (Bolivarian Republic of),2017,Asylum-seekers,147954,VEN
Venezuela (Bolivarian Republic of),2017,Refugees,9247,VEN
Viet Nam,1964,Refugees,10000,VNM
Viet Nam,1965,Refugees,15000,VNM
Viet Nam,1966,Refugees,17000,VNM
Viet Nam,1967,Refugees,20000,VNM
Viet Nam,1968,Refugees,22000,VNM
Viet Nam,1969,Refugees,22000,VNM
Viet Nam,1970,Refugees,20000,VNM
Viet Nam,1975,Refugees,2110,VNM
Viet Nam,1976,Refugees,4000,VNM
Viet Nam,1977,Refugees,9380,VNM
Viet Nam,1978,Refugees,115010,VNM
Viet Nam,1979,Refugees,395290,VNM
Viet Nam,1980,Refugees,344428,VNM
Viet Nam,1981,Refugees,312548,VNM
Viet Nam,1982,Refugees,325343,VNM
Viet Nam,1983,Refugees,328399,VNM
Viet Nam,1984,Refugees,328095,VNM
Viet Nam,1985,Refugees,326617,VNM
Viet Nam,1986,Refugees,326668,VNM
Viet Nam,1987,Refugees,325717,VNM
Viet Nam,1988,Refugees,440379,VNM
Viet Nam,1989,Refugees,456936,VNM
Viet Nam,1990,Refugees,496029,VNM
Viet Nam,1991,Refugees,498323,VNM
Viet Nam,1992,Refugees,517111,VNM
Viet Nam,1993,Refugees,527627,VNM
Viet Nam,1994,Refugees,539101,VNM
Viet Nam,1995,Refugees,543541,VNM
Viet Nam,1996,Refugees,518340,VNM
Viet Nam,1997,Refugees,476795,VNM
Viet Nam,1998,Refugees,435437,VNM
Viet Nam,1999,Refugees,405377,VNM
Viet Nam,2000,Asylum-seekers,1529,VNM
Viet Nam,2000,Refugees,370758,VNM
Viet Nam,2001,Asylum-seekers,3477,VNM
Viet Nam,2001,Refugees,353224,VNM
Viet Nam,2002,Asylum-seekers,2092,VNM
Viet Nam,2002,Refugees,373741,VNM
Viet Nam,2003,Asylum-seekers,1249,VNM
Viet Nam,2003,Refugees,363179,VNM
Viet Nam,2004,Asylum-seekers,1083,VNM
Viet Nam,2004,Refugees,349803,VNM
Viet Nam,2005,Asylum-seekers,1695,VNM
Viet Nam,2005,Refugees,358268,VNM
Viet Nam,2006,Asylum-seekers,1772,VNM
Viet Nam,2006,Refugees,374279,VNM
Viet Nam,2007,Asylum-seekers,1784,VNM
Viet Nam,2007,Refugees,327776,VNM
Viet Nam,2008,Asylum-seekers,1712,VNM
Viet Nam,2008,Refugees,328183,VNM
Viet Nam,2009,Asylum-seekers,1200,VNM
Viet Nam,2009,Refugees,339289,VNM
Viet Nam,2010,Asylum-seekers,1129,VNM
Viet Nam,2010,Refugees,338698,VNM
Viet Nam,2011,Asylum-seekers,1301,VNM
Viet Nam,2011,Refugees,337829,VNM
Viet Nam,2012,Asylum-seekers,1404,VNM
Viet Nam,2012,Refugees,336939,VNM
Viet Nam,2013,Asylum-seekers,2003,VNM
Viet Nam,2013,Refugees,314107,VNM
Viet Nam,2014,Asylum-seekers,3149,VNM
Viet Nam,2014,Refugees,313418,VNM
Viet Nam,2015,Asylum-seekers,4372,VNM
Viet Nam,2015,Refugees,313155,VNM
Viet Nam,2016,Asylum-seekers,4550,VNM
Viet Nam,2016,Refugees,329351,VNM
Viet Nam,2017,Asylum-seekers,7104,VNM
Viet Nam,2017,Refugees,334044,VNM
Wallis and Futuna Islands ,2014,Asylum-seekers,1,WLF
Wallis and Futuna Islands ,2014,Refugees,0,WLF
Wallis and Futuna Islands ,2015,Asylum-seekers,1,WLF
Wallis and Futuna Islands ,2015,Refugees,0,WLF
Wallis and Futuna Islands ,2016,Asylum-seekers,1,WLF
Wallis and Futuna Islands ,2016,Refugees,0,WLF
Western Sahara,1975,Refugees,20000,ESH
Western Sahara,1976,Refugees,35000,ESH
Western Sahara,1977,Refugees,50000,ESH
Western Sahara,1978,Refugees,50000,ESH
Western Sahara,1979,Refugees,50000,ESH
Western Sahara,1980,Refugees,50000,ESH
Western Sahara,1981,Refugees,165000,ESH
Western Sahara,1982,Refugees,165000,ESH
Western Sahara,1983,Refugees,165000,ESH
Western Sahara,1984,Refugees,165000,ESH
Western Sahara,1985,Refugees,165000,ESH
Western Sahara,1986,Refugees,165000,ESH
Western Sahara,1987,Refugees,165000,ESH
Western Sahara,1988,Refugees,165000,ESH
Western Sahara,1989,Refugees,167190,ESH
Western Sahara,1990,Refugees,165000,ESH
Western Sahara,1991,Refugees,165000,ESH
Western Sahara,1992,Refugees,165000,ESH
Western Sahara,1993,Refugees,165000,ESH
Western Sahara,1994,Refugees,166493,ESH
Western Sahara,1995,Refugees,165000,ESH
Western Sahara,1996,Refugees,166328,ESH
Western Sahara,1997,Refugees,166099,ESH
Western Sahara,1998,Refugees,165967,ESH
Western Sahara,1999,Refugees,165868,ESH
Western Sahara,2000,Asylum-seekers,4,ESH
Western Sahara,2000,Refugees,165810,ESH
Western Sahara,2001,Asylum-seekers,3,ESH
Western Sahara,2001,Refugees,165910,ESH
Western Sahara,2002,Asylum-seekers,5,ESH
Western Sahara,2002,Refugees,165884,ESH
Western Sahara,2003,Asylum-seekers,20,ESH
Western Sahara,2003,Refugees,165729,ESH
Western Sahara,2004,Asylum-seekers,21,ESH
Western Sahara,2004,Refugees,165731,ESH
Western Sahara,2005,Asylum-seekers,24,ESH
Western Sahara,2005,Refugees,90652,ESH
Western Sahara,2006,Asylum-seekers,28,ESH
Western Sahara,2006,Refugees,90614,ESH
Western Sahara,2007,Asylum-seekers,29,ESH
Western Sahara,2007,Refugees,116594,ESH
Western Sahara,2008,Asylum-seekers,31,ESH
Western Sahara,2008,Refugees,116530,ESH
Western Sahara,2009,Asylum-seekers,21,ESH
Western Sahara,2009,Refugees,116474,ESH
Western Sahara,2010,Asylum-seekers,34,ESH
Western Sahara,2010,Refugees,116415,ESH
Western Sahara,2011,Asylum-seekers,14,ESH
Western Sahara,2011,Refugees,116413,ESH
Western Sahara,2012,Asylum-seekers,126,ESH
Western Sahara,2012,Refugees,116452,ESH
Western Sahara,2013,Asylum-seekers,411,ESH
Western Sahara,2013,Refugees,116504,ESH
Western Sahara,2014,Asylum-seekers,1180,ESH
Western Sahara,2014,Refugees,116482,ESH
Western Sahara,2015,Asylum-seekers,1446,ESH
Western Sahara,2015,Refugees,116547,ESH
Western Sahara,2016,Asylum-seekers,1999,ESH
Western Sahara,2016,Refugees,116649,ESH
Western Sahara,2017,Asylum-seekers,1839,ESH
Western Sahara,2017,Refugees,116758,ESH
Yemen,1978,Refugees,15000,YEM
Yemen,1979,Refugees,15000,YEM
Yemen,1980,Refugees,15001,YEM
Yemen,1981,Refugees,1,YEM
Yemen,1982,Refugees,1,YEM
Yemen,1983,Refugees,1,YEM
Yemen,1984,Refugees,1,YEM
Yemen,1985,Refugees,1,YEM
Yemen,1986,Refugees,100001,YEM
Yemen,1987,Refugees,70001,YEM
Yemen,1988,Refugees,77001,YEM
Yemen,1989,Refugees,77003,YEM
Yemen,1990,Refugees,8,YEM
Yemen,1991,Refugees,73,YEM
Yemen,1992,Refugees,31,YEM
Yemen,1993,Refugees,39,YEM
Yemen,1994,Refugees,150,YEM
Yemen,1995,Refugees,369,YEM
Yemen,1996,Refugees,1154,YEM
Yemen,1997,Refugees,1721,YEM
Yemen,1998,Refugees,1935,YEM
Yemen,1999,Refugees,2022,YEM
Yemen,2000,Asylum-seekers,856,YEM
Yemen,2000,Refugees,2113,YEM
Yemen,2001,Asylum-seekers,743,YEM
Yemen,2001,Refugees,1985,YEM
Yemen,2002,Asylum-seekers,640,YEM
Yemen,2002,Refugees,1600,YEM
Yemen,2003,Asylum-seekers,479,YEM
Yemen,2003,Refugees,1597,YEM
Yemen,2004,Asylum-seekers,338,YEM
Yemen,2004,Refugees,1606,YEM
Yemen,2005,Asylum-seekers,419,YEM
Yemen,2005,Refugees,1325,YEM
Yemen,2006,Asylum-seekers,359,YEM
Yemen,2006,Refugees,1362,YEM
Yemen,2007,Asylum-seekers,320,YEM
Yemen,2007,Refugees,1632,YEM
Yemen,2008,Asylum-seekers,473,YEM
Yemen,2008,Refugees,1777,YEM
Yemen,2009,Asylum-seekers,620,YEM
Yemen,2009,Refugees,1934,YEM
Yemen,2010,Asylum-seekers,627,YEM
Yemen,2010,Refugees,2076,YEM
Yemen,2011,Asylum-seekers,1162,YEM
Yemen,2011,Refugees,2323,YEM
Yemen,2012,Asylum-seekers,1592,YEM
Yemen,2012,Refugees,2594,YEM
Yemen,2013,Asylum-seekers,1882,YEM
